19575;1.24180200;0.68326400
39150;0.87492400;0.80400500
58725;0.83290100;0.70187900
78300;0.92488700;1.45877100
97875;0.75807100;0.91631400
117450;0.59971600;2.05063200
137025;0.81920900;2.01853000
156600;0.79108700;1.82539700
176175;0.75711400;1.95891700
195750;1.05780400;2.34197400
215325;1.59927800;2.11925900
234900;0.63438400;3.05062900
254475;0.93848800;3.12784100
274050;0.70814800;3.78553900
293625;0.61607100;3.96150400
313200;0.64954400;3.76740100
332775;1.18260000;3.41793800
352350;1.34140900;3.77845200
371925;0.95789900;3.81132600
391500;0.91627000;3.87664900
411075;0.85787700;4.81952800
430650;0.76881900;4.27653000
450225;0.79939700;4.33437700
469800;0.94115500;4.16057100
489375;1.74875000;4.59450100
508950;1.13262200;5.07733800
528525;1.34904300;5.03588300
548100;1.74945300;4.55449500
567675;4.67540800;3.49068500
587250;6.30765500;1.98531400
606825;5.55122000;3.26356300
626400;7.28467600;1.96644900
645975;7.47617200;1.11669500
665550;7.85875300;1.33295300
685125;7.22558900;1.92476000
704700;7.25445600;1.65050000
724275;7.91644500;2.22394300
743850;7.49821400;2.58389900
763425;8.73557400;2.14905200
783000;7.21579300;3.99775200
802575;6.58290100;1.89904400
822150;7.14089200;1.18272100
841725;6.70786000;1.52414400
861300;8.56617100;1.71566800
880875;9.58434800;0.75549700
900450;8.35806300;0.24965500
920025;8.19099900;1.05741700
939600;8.11405800;1.69935700
959175;9.11689900;0.79102900
978750;8.40047200;0.25766200
