100;0.00010800;0.00011900
200;0.00010600;0.00014200
300;0.00014000;0.00017600
400;0.00010700;0.00022600
500;0.00014300;0.00024400
600;0.00010700;0.00027600
700;0.00014500;0.00031300
800;0.00010500;0.00034100
900;0.00011500;0.00038600
1000;0.00011200;0.00042800
1100;0.00007500;0.00045300
1200;0.00010700;0.00048700
1300;0.00010700;0.00051400
1400;0.00007700;0.00057900
1500;0.00010900;0.00059500
1600;0.00011300;0.00062200
1700;0.00010700;0.00064800
1800;0.00014300;0.00079000
1900;0.00010800;0.00071600
2000;0.00010700;0.00074900
2100;0.00012600;0.00092100
2200;0.00010800;0.00086100
2300;0.00014000;0.00087300
2400;0.00007600;0.00081500
2500;0.00010800;0.00093300
2600;0.00011000;0.00095600
2700;0.00010700;0.00099000
2800;0.00010800;0.00102600
2900;0.00010800;0.00105700
3000;0.00010600;0.00110400
3100;0.00010800;0.00112600
3200;0.00013500;0.00117000
3300;0.00017000;0.00125400
3400;0.00010500;0.00125600
3500;0.00011700;0.00111200
3600;0.00008900;0.00129700
3700;0.00010700;0.00136200
3800;0.00011100;0.00136700
3900;0.00010900;0.00139500
4000;0.00010700;0.00143200
4100;0.00010700;0.00149600
4200;0.00010400;0.00158900
4300;0.00010800;0.00158100
4400;0.00010800;0.00158400
4500;0.00010700;0.00160100
4600;0.00012600;0.00193200
4700;0.00010800;0.00169400
4800;0.00010800;0.00172900
4900;0.00010900;0.00176200
5000;0.00010800;0.00177200
5100;0.00010800;0.00185300
5200;0.00010900;0.00185800
5300;0.00012300;0.00188000
5400;0.00014400;0.00192700
5500;0.00011100;0.00132500
5600;0.00012300;0.00200400
5700;0.00010800;0.00201000
5800;0.00011300;0.00204400
5900;0.00013100;0.00207700
6000;0.00009000;0.00210700
6100;0.00011400;0.00208600
6200;0.00010900;0.00217800
6300;0.00011000;0.00220800
6400;0.00010600;0.00261800
6500;0.00011000;0.00227700
6599;0.00010800;0.00232800
6699;0.00011000;0.00236100
6799;0.00011100;0.00239800
6899;0.00011000;0.00243700
6999;0.00010800;0.00250400
7099;0.00010800;0.00206500
7199;0.00010800;0.00253500
7299;0.00010900;0.00214200
7399;0.00010800;0.00255400
7499;0.00010700;0.00181600
7599;0.00011000;0.00265000
7699;0.00011000;0.00277800
7799;0.00008300;0.00271900
7899;0.00010000;0.00265600
7999;0.00013200;0.00278300
8099;0.00010800;0.00281800
8199;0.00013900;0.00294300
8299;0.00010800;0.00293000
8399;0.00008300;0.00197800
8499;0.00011000;0.00295500
8599;0.00007700;0.00298800
8699;0.00012800;0.00302200
8799;0.00011000;0.00264100
8899;0.00013000;0.00309600
8999;0.00011000;0.00280400
9099;0.00010700;0.00316000
9199;0.00011000;0.00319600
9299;0.00010900;0.00303600
9399;0.00013300;0.00328600
9499;0.00011000;0.00257400
9599;0.00011000;0.00338100
9699;0.00012500;0.00307400
9799;0.00008100;0.00230700
9899;0.00013700;0.00251100
9999;0.00013100;0.00356200
10099;0.00011200;0.00265300
10199;0.00011100;0.00358000
10299;0.00011100;0.00356200
10399;0.00010900;0.00361800
10499;0.00011100;0.00367200
10599;0.00012400;0.00266100
10699;0.00010900;0.00371900
10799;0.00010900;0.00380400
10899;0.00011000;0.00377700
10999;0.00010800;0.00360700
11099;0.00010900;0.00333700
11199;0.00010800;0.00389400
11299;0.00010900;0.00391800
11399;0.00010800;0.00397500
11499;0.00011100;0.00343300
11599;0.00012500;0.00447600
11699;0.00010600;0.00417300
11799;0.00010800;0.00406800
11899;0.00010500;0.00417100
11999;0.00011600;0.00349800
12099;0.00011600;0.00422200
12199;0.00010900;0.00420600
12299;0.00010800;0.00432700
12399;0.00015000;0.00427700
12499;0.00012800;0.00342900
12599;0.00014100;0.00437800
12699;0.00012900;0.00440500
12799;0.00007600;0.00446000
12899;0.00011100;0.00446700
12999;0.00010800;0.00450000
13099;0.00011000;0.00359600
13199;0.00011000;0.00455700
13299;0.00011200;0.00457700
13399;0.00011100;0.00356600
13499;0.00011000;0.00464800
13599;0.00011100;0.00425700
13699;0.00011400;0.00436200
13799;0.00012000;0.00447400
13899;0.00011100;0.00389200
13999;0.00010500;0.00498700
14099;0.00011100;0.00461800
14199;0.00011100;0.00493000
14299;0.00009400;0.00330400
14399;0.00011600;0.00498000
14499;0.00011000;0.00505600
14599;0.00007700;0.00345500
14699;0.00011500;0.00455900
14799;0.00010900;0.00514900
14899;0.00011900;0.00473400
14999;0.00011000;0.00403800
15099;0.00011600;0.00520600
15199;0.00011000;0.00524200
15299;0.00010900;0.00527700
15399;0.00011100;0.00497800
15499;0.00010800;0.00431600
15599;0.00009400;0.00535800
15699;0.00010900;0.00483200
15799;0.00018400;0.00423500
15899;0.00011200;0.00405000
15999;0.00012500;0.00487700
16099;0.00010500;0.00556500
16199;0.00011000;0.00559500
16299;0.00010400;0.00453300
16399;0.00010500;0.00569100
16499;0.00011000;0.00456200
16599;0.00010900;0.00553600
16699;0.00011200;0.00572400
16799;0.00010900;0.00586700
16899;0.00010900;0.00537800
16999;0.00011000;0.00583100
17099;0.00010800;0.00499300
17199;0.00010900;0.00590900
17299;0.00010800;0.00594400
17399;0.00010800;0.00595400
17499;0.00010700;0.00408200
17599;0.00010900;0.00606100
17699;0.00010700;0.00488700
17799;0.00010800;0.00616800
17899;0.00009500;0.00418500
17999;0.00010900;0.00492400
18099;0.00010900;0.00445500
18199;0.00011300;0.00426400
18299;0.00011100;0.00502300
18399;0.00010800;0.00630000
18499;0.00010800;0.00634700
18599;0.00011000;0.00639300
18699;0.00011000;0.00640400
18799;0.00010900;0.00657800
18899;0.00010900;0.00594100
18999;0.00010800;0.00653600
19099;0.00010900;0.00655800
19199;0.00014100;0.00659500
19299;0.00011000;0.00665200
19399;0.00010900;0.00652400
19499;0.00011800;0.00668000
19599;0.00011000;0.00538900
19699;0.00010800;0.00683800
19799;0.00007600;0.00555700
19899;0.00014300;0.00737000
19999;0.00010700;0.00686000
20099;0.00010900;0.00540100
20199;0.00012100;0.00516800
20299;0.00010700;0.00679500
20399;0.00010700;0.00601000
20499;0.00010900;0.00654800
20599;0.00010400;0.00692100
20699;0.00014300;0.00602600
20799;0.00013600;0.00608400
20899;0.00012700;0.00816000
20999;0.00010600;0.00573700
21099;0.00014300;0.00491200
21199;0.00010800;0.00491300
21299;0.00011300;0.00534200
21399;0.00012600;0.00591800
21499;0.00012000;0.00739100
21599;0.00014200;0.00719400
21699;0.00010900;0.00634800
