19575;1.00000000;1.00000000
39150;0.00000000;1.00000000
58725;0.00000000;2.00000000
78300;2.00000000;1.00000000
97875;1.00000000;1.00000000
117450;0.00000000;2.00000000
137025;1.00000000;1.00000000
156600;1.00000000;2.00000000
176175;1.00000000;2.00000000
195750;1.00000000;2.00000000
215325;0.00000000;3.00000000
234900;0.00000000;3.00000000
254475;1.00000000;2.00000000
274050;1.00000000;3.00000000
293625;1.00000000;3.00000000
313200;1.00000000;3.00000000
332775;1.00000000;3.00000000
352350;1.00000000;4.00000000
371925;1.00000000;3.00000000
391500;1.00000000;5.00000000
411075;1.00000000;3.00000000
430650;0.00000000;5.00000000
450225;1.00000000;4.00000000
469800;2.00000000;4.00000000
489375;1.00000000;5.00000000
508950;1.00000000;5.00000000
528525;1.00000000;6.00000000
548100;3.00000000;6.00000000
567675;3.00000000;5.00000000
587250;5.00000000;2.00000000
606825;7.00000000;1.00000000
626400;7.00000000;2.00000000
645975;7.00000000;1.00000000
665550;8.00000000;1.00000000
685125;7.00000000;2.00000000
704700;7.00000000;3.00000000
724275;7.00000000;2.00000000
743850;8.00000000;2.00000000
763425;9.00000000;1.00000000
783000;7.00000000;2.00000000
802575;9.00000000;2.00000000
822150;6.00000000;2.00000000
841725;7.00000000;1.00000000
861300;8.00000000;1.00000000
880875;8.00000000;0.00000000
900450;9.00000000;0.00000000
920025;7.00000000;1.00000000
939600;8.00000000;0.00000000
959175;10.00000000;1.00000000
978750;9.00000000;1.00000000
