2;0.00009500;0.00005100
4;0.00008600;0.00007300
6;0.00010500;0.00007500
8;0.00008400;0.00005800
10;0.00010400;0.00007600
12;0.00008800;0.00007600
14;0.00007500;0.00005300
16;0.00010400;0.00007800
18;0.00008100;0.00005500
20;0.00010500;0.00007900
22;0.00012000;0.00007900
24;0.00007400;0.00005900
26;0.00010700;0.00008100
28;0.00007800;0.00007800
30;0.00007900;0.00005600
32;0.00010600;0.00008100
34;0.00010500;0.00008500
36;0.00015200;0.00006200
38;0.00010600;0.00008900
40;0.00008800;0.00005600
42;0.00010600;0.00008700
44;0.00008800;0.00006100
46;0.00012600;0.00008800
48;0.00010500;0.00008800
50;0.00007600;0.00005900
52;0.00007500;0.00009100
54;0.00011000;0.00007700
56;0.00008900;0.00009200
58;0.00007500;0.00009300
60;0.00013200;0.00009100
62;0.00008900;0.00006400
64;0.00011100;0.00009300
66;0.00009700;0.00009700
68;0.00007500;0.00010600
70;0.00010400;0.00009500
72;0.00015500;0.00006700
74;0.00011100;0.00009900
76;0.00010400;0.00009700
78;0.00010500;0.00009800
80;0.00007900;0.00010100
82;0.00007600;0.00010200
84;0.00008200;0.00007700
86;0.00012300;0.00010100
88;0.00011500;0.00010100
90;0.00010800;0.00007000
92;0.00007500;0.00010500
94;0.00010600;0.00010500
96;0.00011100;0.00010400
98;0.00007500;0.00010500
100;0.00011000;0.00010800
102;0.00007500;0.00011600
104;0.00011300;0.00010700
106;0.00010400;0.00012300
108;0.00010500;0.00011000
110;0.00013200;0.00011300
112;0.00010500;0.00010800
114;0.00010600;0.00011000
116;0.00007500;0.00007400
118;0.00007700;0.00011200
120;0.00008700;0.00009100
122;0.00007400;0.00007700
124;0.00012900;0.00011400
126;0.00007400;0.00007700
128;0.00010200;0.00008100
130;0.00010700;0.00011600
132;0.00010500;0.00011700
134;0.00010400;0.00011700
136;0.00010800;0.00011800
138;0.00010600;0.00011900
140;0.00010600;0.00012100
142;0.00007400;0.00007900
144;0.00010500;0.00012000
146;0.00010500;0.00012100
148;0.00007700;0.00008500
150;0.00010600;0.00012100
152;0.00010600;0.00012500
154;0.00007500;0.00008200
156;0.00007400;0.00012500
158;0.00010500;0.00012400
160;0.00011100;0.00012700
162;0.00010600;0.00012800
164;0.00010500;0.00012800
166;0.00015100;0.00013400
168;0.00010600;0.00014500
170;0.00010700;0.00013000
172;0.00012100;0.00013200
174;0.00010500;0.00015800
176;0.00008900;0.00013400
178;0.00008000;0.00009100
180;0.00007300;0.00013800
182;0.00010400;0.00013300
184;0.00008900;0.00010400
186;0.00015500;0.00015300
188;0.00010000;0.00016700
190;0.00014100;0.00013700
192;0.00010500;0.00018100
194;0.00010000;0.00014000
196;0.00008700;0.00014700
198;0.00015600;0.00012500
200;0.00008700;0.00015300
202;0.00010400;0.00014100
204;0.00008500;0.00009500
206;0.00008100;0.00014400
208;0.00012200;0.00014300
210;0.00009100;0.00010100
212;0.00010600;0.00014500
214;0.00011100;0.00014600
216;0.00010400;0.00014700
218;0.00010500;0.00014600
220;0.00011600;0.00014900
222;0.00007500;0.00010000
224;0.00010700;0.00015100
226;0.00011500;0.00015100
228;0.00010700;0.00015700
230;0.00010500;0.00015100
232;0.00007500;0.00011500
234;0.00010500;0.00015300
236;0.00008600;0.00015100
238;0.00010800;0.00015500
240;0.00010000;0.00010200
242;0.00011500;0.00015500
244;0.00010400;0.00015600
246;0.00010800;0.00015700
248;0.00010700;0.00015900
250;0.00010600;0.00018100
252;0.00011700;0.00019000
254;0.00010600;0.00018600
256;0.00010700;0.00016000
258;0.00010000;0.00016300
260;0.00007700;0.00016300
262;0.00007600;0.00010900
264;0.00010400;0.00018000
266;0.00009100;0.00011000
268;0.00007600;0.00016400
270;0.00010400;0.00017400
272;0.00011200;0.00016400
274;0.00011400;0.00016600
276;0.00014300;0.00019100
278;0.00007800;0.00017700
280;0.00010600;0.00019600
282;0.00007500;0.00019000
284;0.00007500;0.00018200
286;0.00007600;0.00017100
288;0.00008800;0.00012700
290;0.00009300;0.00024500
292;0.00007400;0.00011500
294;0.00010500;0.00017400
296;0.00010800;0.00017500
298;0.00007500;0.00013000
300;0.00010500;0.00017600
302;0.00007300;0.00012700
304;0.00007600;0.00017700
306;0.00012100;0.00017700
308;0.00007500;0.00012200
310;0.00009000;0.00018000
312;0.00011100;0.00018000
314;0.00012100;0.00018200
316;0.00009900;0.00014300
318;0.00010200;0.00018300
320;0.00009200;0.00015500
322;0.00010600;0.00018200
324;0.00010900;0.00018400
326;0.00010500;0.00019900
328;0.00008600;0.00018500
330;0.00010500;0.00019900
332;0.00014200;0.00018900
334;0.00013600;0.00018500
336;0.00007500;0.00012500
338;0.00010400;0.00018800
340;0.00010700;0.00019300
342;0.00007600;0.00015000
344;0.00007400;0.00012600
346;0.00010700;0.00019000
348;0.00012900;0.00019200
350;0.00010900;0.00021200
352;0.00010500;0.00019200
354;0.00010300;0.00019200
356;0.00007500;0.00013100
358;0.00010400;0.00019300
360;0.00007600;0.00016400
362;0.00008600;0.00019800
364;0.00007500;0.00024000
366;0.00010500;0.00019900
368;0.00013600;0.00022500
370;0.00007600;0.00020100
372;0.00010600;0.00020100
374;0.00010000;0.00019800
376;0.00008700;0.00016200
378;0.00010800;0.00020400
380;0.00010800;0.00020200
382;0.00015600;0.00020400
384;0.00007500;0.00020500
386;0.00010600;0.00020300
388;0.00010500;0.00020600
390;0.00008900;0.00020600
392;0.00010800;0.00020500
394;0.00010500;0.00020600
396;0.00009000;0.00020800
398;0.00007600;0.00014200
400;0.00010500;0.00020900
402;0.00010500;0.00021000
404;0.00011300;0.00014300
406;0.00007500;0.00014100
408;0.00010600;0.00022800
410;0.00007500;0.00021300
412;0.00007500;0.00021300
414;0.00007500;0.00014200
416;0.00008800;0.00019000
418;0.00008700;0.00021500
420;0.00010400;0.00023200
422;0.00015400;0.00022000
424;0.00010100;0.00014700
426;0.00010800;0.00021700
428;0.00011300;0.00021900
430;0.00007600;0.00016800
432;0.00010600;0.00022000
434;0.00008700;0.00014700
436;0.00007500;0.00022100
438;0.00011500;0.00022100
440;0.00007400;0.00022500
442;0.00010800;0.00028400
444;0.00007700;0.00015000
446;0.00008700;0.00022400
448;0.00010800;0.00022500
450;0.00007400;0.00018900
452;0.00012800;0.00022600
454;0.00007700;0.00023000
456;0.00009000;0.00023800
458;0.00010800;0.00024400
460;0.00010700;0.00023100
462;0.00012400;0.00023000
464;0.00010800;0.00023100
466;0.00011300;0.00023200
468;0.00009100;0.00023300
470;0.00010600;0.00023400
472;0.00010500;0.00023600
474;0.00010700;0.00023400
476;0.00007400;0.00017900
478;0.00010700;0.00023400
480;0.00010800;0.00023600
482;0.00009100;0.00025100
484;0.00010800;0.00023800
486;0.00007700;0.00023900
488;0.00010700;0.00025700
490;0.00010700;0.00024000
492;0.00010800;0.00024200
494;0.00010100;0.00024100
496;0.00013100;0.00026400
498;0.00010700;0.00024500
500;0.00010500;0.00024300
502;0.00010700;0.00026300
504;0.00011400;0.00025800
506;0.00010400;0.00024700
508;0.00011900;0.00024600
510;0.00010000;0.00027700
512;0.00010700;0.00024700
514;0.00007600;0.00016800
516;0.00010700;0.00025200
518;0.00010700;0.00027400
520;0.00008400;0.00026100
522;0.00007300;0.00025100
524;0.00011300;0.00025200
526;0.00010300;0.00025300
528;0.00013300;0.00025400
530;0.00010800;0.00025400
532;0.00010100;0.00025700
534;0.00013500;0.00027000
536;0.00008800;0.00023400
538;0.00010700;0.00025700
540;0.00010500;0.00025600
542;0.00012600;0.00025900
544;0.00010700;0.00035900
546;0.00011700;0.00025800
548;0.00010600;0.00027500
550;0.00007400;0.00026100
552;0.00013800;0.00031200
554;0.00007500;0.00026300
556;0.00007600;0.00026400
558;0.00010600;0.00028100
560;0.00010700;0.00030100
562;0.00011200;0.00026600
564;0.00007500;0.00017600
566;0.00007500;0.00019900
568;0.00007600;0.00023500
570;0.00009500;0.00027600
572;0.00007500;0.00017800
574;0.00010600;0.00026900
576;0.00010500;0.00027200
578;0.00008700;0.00029300
580;0.00011100;0.00018600
582;0.00007500;0.00019700
584;0.00010600;0.00030200
586;0.00010700;0.00027100
588;0.00015900;0.00027400
590;0.00010700;0.00030900
592;0.00008800;0.00018300
594;0.00007500;0.00027600
596;0.00010700;0.00027900
598;0.00008800;0.00028100
600;0.00012500;0.00029400
